微博id,用户id,内容,创建时间,点赞数,评论数,转发数,是否原创
4519109952295391,6612579736,蔡徐坤超话#蔡徐坤 动感地带合伙人#   蔡徐坤  动感地带5G合伙人@蔡徐坤,2020-06-23,0,0,0,1
4514768771478766,6612579736,蔡徐坤超话#蔡徐坤教跑男团跳情人#  坤子哥要多笑啊 蔡徐坤想你@蔡徐坤,2020-06-11,1,0,0,1
4512599381824858,6612579736,蔡徐坤超话#奔跑吧蔡徐坤#  我的宝贝 哈哈玩得开心蔡徐坤@蔡徐坤,2020-06-05,0,0,0,1
4511507390626490,6612579736,蔡徐坤超话#蔡徐坤跳到飞起#  我家宝贝每天都要开心啊 哈哈我就喜欢活泼的呢@蔡徐坤,2020-06-02,0,0,0,1
4510075413102892,6612579736,转发,2020-05-30,0,0,0,1
4510074129433461,6612579736,蔡徐坤超话#蔡徐坤跳到飞起#  蔡徐坤宝贝绝了@蔡徐坤,2020-05-30,0,0,0,1
4510073877732266,6612579736,蔡徐坤超话#蔡徐坤跳到飞起#  蔡小葵太厉害了 弹跳功力一级蔡徐坤@蔡徐坤,2020-05-30,0,0,0,1
4508235438445120,6612579736,蔡徐坤超话#蔡徐坤新单情人#  宝贝好厉害@蔡徐坤,2020-05-24,0,0,0,1
4508235337561695,6612579736,蔡徐坤超话#蔡徐坤新单情人#  蔡徐坤这首歌太好听了@蔡徐坤,2020-05-24,0,0,0,1
4507891907852091,6612579736,蔡徐坤超话#蔡徐坤奔跑吧#  我的宝贝蔡徐坤是个臭屁男孩 哈哈@蔡徐坤,2020-05-23,0,0,0,1
4516605352132824,2315422803,他对她说：今天又是难熬的一天，你知不知道，你好久没唱歌给我听了，忽然背后一首他最爱的，最近的距离，在背后想起。听着熟悉的声音，他顿了顿，难道是她回来了，转头才发现原来只是他的错觉，他说：你都离开这么久了，怎么你的声音都不曾离开。 ,2020-06-17,0,0,0,0
4515099203925262,2315422803,一天刘备，周瑜，曹操聚在一起，来比谁的宝物好。曹操说：“我有祖传佛像霸气外露。”周瑜说：“我有削铁如泥的祖传宝剑。”两人同问刘备：“你有何物与我们争天下？”刘备说：“我有祖传的近视眼你们的宝物我看不见。 ,2020-06-12,0,0,0,0
4514934840960026,2315422803,我不会告诉你这货是唐朝出土的文物。。。。。。 ,2020-06-12,0,0,0,0
4514559170292655,2315422803,儿子想吃西瓜吭哧吭哧抱半天抱不动，扭头说：“爸爸我抱不动”。我正忙着呢，头也没回随口说：“抱不动滚嘛”。话音未落感觉出溜一声这小子跑了。我还纳闷呢？n走过去问他：“你不吃瓜了？”这小子委屈的说：“你不是让我滚么，我就滚了”n ,2020-06-11,0,0,0,0
4514302592141220,2315422803,上午老妈在刷碗，老爸说：“闺女啊！你去和你妈说你要刷碗！你妈肯定不让你刷，而且还会很高兴！”我屁颠屁颠的去了谁知道我妈说：“嗯，真乖！那你刷吧！一暑假都没干活都废了。”我想说：“老爸，咋和你说的不一样！你俩合伙坑我的吧！！！”nn ,2020-06-10,0,0,0,0
4513667771092125,2315422803,【IT男求爱新招】送花、拉横幅、点蜡烛求爱弱爆了，“光棍节”第二天，北京一小伙通过“架势无线手机广告平台”向心仪女生经常使用的app投放了移动广告“xxx，做我女朋友吧”，成功打动对方并抱得美人归。有网友直呼：屌丝的逆袭，连短信钱都省了！ ,2020-06-08,0,0,0,0
4513517267791007,2315422803,甲：“你买什么给你男友作为生日礼物？”乙：“我买了本附有一把锁的日记本给他，我知道他很喜欢写日记，而且向来是不轻易给人看的。”甲：“你真老实。”乙：“不过，我多配了一把钥匙。” ,2020-06-08,0,0,0,0
4513236025768776,2315422803,【女孩不要太瘦】其实，太瘦的女孩不容易得到爱情！ ,2020-06-07,0,0,0,0
4512202961117510,2315422803,“兄弟，你觉得你新交的女朋友怎么样？” “你看到超市大促销吗？沐浴露、洗发水啥的，买瓶大的送瓶小的。她给我就是那样的感觉。” “哦？那就是说她挺实在不错吧，过日子就得找……” “呵呵呵，你再想想通常情况下，促销牌上写的是啥？” “嗯……原来是特惠(会)装啊！” ,2020-06-04,0,0,0,0
4511414913873752,2315422803,妈妈告诉我做人一定要节俭。 ,2020-06-02,0,0,0,0
4493976134751066,7040888857,#义工招募# ,2020-04-15,0,202,0,0
4492985410353694,7040888857,#义工招募# ,2020-04-12,0,16,0,0
4381661678834278,7040888857,240包邮  Ｖ信: NB8620 真标 Nike Air Force 1 空军一号 简版空军 帆布内置气垫 低帮板鞋 36 36.5 37 38 38.5 39 40 40.5 41 42 42.5 43 44 RRIYA C25 ,2019-06-10,9,0,0,0
4378250979636627,7040888857,285包邮  Ｖ信: NB8620 Nike AIR JORDAN 1 MID GS AJ1  乔1小白扣碎 七龙珠 小悟空 36 36.5 37.5 38 38.5 39 40 40.5 41 42 42.5 43 44 44.5 45 CVVKI C24 ,2019-06-01,0,0,0,0
4378190518604736,7040888857,220包邮  Ｖ信: NB8620 Adidas NEO 易烊千玺迪丽热巴同款 低帮板鞋 36 36.5 37 38 38.5 39 40 40.5 41 42 42.5 43 44 DPIXI C25 ,2019-06-01,0,0,0,0
4377881209931601,7040888857,240包邮  Ｖ信: NB8620 真标 Nike Air Force 1 空军一号 简版空军 帆布内置气垫 低帮板鞋 36 36.5 37 38 38.5 39 40 40.5 41 42 42.5 43 44 RRIYA C25 ,2019-05-31,0,0,0,0
4377604402815753,7040888857,255包邮  Ｖ信: NB8620 公司级 Nike Air Max90 Essential 原盒原标 平台代购指定版本 36 36.5 37.5 38 38.5 39 40 40.5 41 42 42.5 43 44 44.5 45 YHZLI C24 ,2019-05-30,0,0,0,0
4377423107929592,7040888857,285包邮  Ｖ信: NB8620 Nike AIR JORDAN 1 MID GS AJ1  乔1小白扣碎 七龙珠 小悟空 36 36.5 37.5 38 38.5 39 40 40.5 41 42 42.5 43 44 44.5 45 CVVKI C24 ,2019-05-29,0,0,0,0
4377362647365825,7040888857,270包邮  Ｖ信: NB8620 Adidas 阿尔法小椰子 AlphaBOUNCE M高弹马牌鲨鱼鳃纹大底 原盒防损?官方水泥袋版本 39 40 40.5 41 42 42.5 43 44 44.5 45 FTAIF C22 ,2019-05-29,0,0,0,0
4356754063888049,7041586073,[bm卖萌]你只有调匀呼吸，调好心态，一步一个脚印前进，不怕慢就怕站，只要坚持走，你终将登顶 ,2019-04-02,1,0,0,0
4355885042135192,7041586073,#都挺好# 都挺好21 22 苏明成打苏明玉苏明玉被苏明成打骨裂，重伤站不起来了朱丽：明成怎么样，明成没吃过苦，这可怎么办。。。也不关心明玉。。。对朱丽失望了。。苏大强苏爹：兄妹是从小打到大的。。。我在明成家待不住了，赶紧给我把房子办好了这个苏爹有这样... ...全文,2019-03-31,0,0,0,0
4355486821994191,7041586073,在今天服装师借我的外套口袋中发现一枚票根，妙不可言的缘分。 ,2019-03-30,0,0,0,0
4354982940047925,7041586073,#翼言翼语# 真正的智者都是心怀主见，在逆境中仍然坚守着内心的正义和良知，在人生的路途上有所为有所不为，始终不放弃心灵深处的高贵。 ,2019-03-29,0,0,0,0
4354613719654089,7041586073,理想中爱情的样子* ,2019-03-28,0,0,0,0
4354098399017763,7041586073,第一次住女朋友的家打算亲热，她爸突然进来了 ,2019-03-26,0,0,0,0
4338506396889935,6965244270,北京看展 | 情绪美术馆展览名称：「小日子」最美年历展 2018你过得难过吗？2019你还得过。情绪美术馆实际上是一个多元化艺术零售空间，有很多精美的小物件，香薰酒杯、手账本、花器等居家良品，还有这次展览主题的重点元素——日历。小小日历上的一页页串起了日日月月，串起了四季。每过一天 ...展开全 ...全文,2019-02-11,3,0,0,0
4338165462503848,6965244270,#崩坏3# #符华# “你看，新衣服让我胸变大了” ,2019-02-10,1,0,0,0
4336431716942531,6965244270,#健康养生#早上起床第1件事，不是喝水不是排便，知道它，可能比别人更长寿 O网页链接 网页链接 ,2019-02-05,0,0,0,0
4519307876890780,3815456758,史低价le，之前巻后价还要。。,2020-06-24 12:13:40,0,0,0,1
4519306764852726,3815456758,已经很划算了，真的,2020-06-24 12:13:42,0,0,0,1
4519305951346756,3815456758,补个ge新，看原帖fan反馈不错哦,2020-06-24 12:13:44,0,0,0,1
4519305130120989,3815456758,好推荐的,2020-06-24 12:13:44,0,0,0,1
4519304047107572,3815456758,大半年没活动了,2020-06-24 12:13:46,0,0,0,1
4519302956908305,3815456758,性de价 比超高啊,2020-06-24 12:13:46,0,0,0,1
4519301920539907,3815456758,历史最低价，只限领巻pa拍,2020-06-24 12:13:46,0,0,0,1
4519301137178815,3815456758,反馈不错的，需要的先领劵防身吧,2020-06-24 12:13:46,0,0,0,1
4519300075626818,3815456758,库存不多！！应该很快就没有了,2020-06-24 12:13:46,0,0,0,1
4519299065430184,3815456758,喜欢的小伙伴可以看看,2020-06-24 12:13:48,0,0,0,1
4348311706550705,6693332597,涨.纷+薇17422880   人的命运要由自己掌握，奋斗是人生唯一的出路。——阚文峰 ,2019-03-10,0,0,0,0
4347941479664453,6693332597,#用你的专业说一句情话# 薇17422880[酷库熊哈欠] ,2019-03-09,0,0,0,0
4322892303268849,6899429714,⒊.元⑴万汾+嶶7352576[伸舌头]不只是吧人家以为我有ad钙奶#这就是灌篮##十一长假要开始了##删好友前要不要告诉对方# ,2018-12-30,1,0,0,0
4322644961169152,6899429714,⒊元⒈万粉+嶶6931336[加油][nono得瑟]这身材没得说了，找一个我想住进你心里 #这就是灌篮##李小璐名誉权案胜诉##人为何要追星# ,2018-12-29,0,0,0,0
4341755853784334,6937986751,3.元①万粉┽薇83993625记得早睡，记得想我#春节摄影大赛# ,2019-02-20,0,0,0,0
4332193687588406,6937986751,记住：再小的努力，乘以365都会变得很厉害！ #广东健身专业教练培训基地# 2广州·珠江城 广州·珠江城 ,2019-01-25,1,0,0,0
4331281833951268,6937986751,董寿平（1905～1997）行书刘禹锡竹枝词五首 ,2019-01-22,0,0,0,0
4330793163540439,6937986751,【福特拟将电动汽车投资扩大逾一倍至110亿美元】北京时间15日早间路透社称，福特汽车公司董事长比尔-福特周日在底特律车展上表示，该公司计划大幅增加对电动汽车（包括纯电动和混合动力汽车）的投资，2022年之前投资110亿美元，较此前宣布的2020年之前投资45亿美元的目标增加逾一倍。福特全球市场负责  ...全文,2019-01-21,0,0,0,0
4318857810758940,6889211680,③.元１万纷+Q8399315[bofu暴躁]谈事情为什么黑化后不帅#这就是灌篮##顾客发现自己被特殊备注##李小璐名誉权案胜诉##人为何要追星# ,2018-12-19,0,0,0,0
4318654219360841,6889211680,③元⒈万玢+Q8399695[冻结]你猜多少岁了，女神妈妈一直催我结婚求邓伦杨紫再合作超话#这就是灌篮##人为何要追星# ,2018-12-18,0,1,0,0
4431640300114000,6064227148,宝宝先加2号卫：1123026039#王一博# ,2019-10-26,1,0,0,0
4431631479274334,6064227148,哈喽我很高兴与你相识  这里可以为你提供赚票票的机会  你不满意自己的零花？不想上班？  更不愿在家全职带bb？  那就速度戳下图听听我的故事  薇信: 1123026039 备注微博，优先通过哦!! ,2019-10-26,0,0,0,0
4431619592653330,6064227148,我刚刚开通了#粉丝服务平台#，马上关注我即可通过私信获取我的独家资讯和服务。已经关注我的粉丝，请发送私信“DY”给我，激活您的专属特权，一起感受一下吧... ,2019-10-26,0,0,0,0
4416036088085150,6064227148,hello很高兴认识你没有后悔药让你买所以你需要变得更好来看看我的故事 ,2019-09-13,1,0,0,0
4416036059241584,6064227148,°看看新人的赚钱速度     所有人一起赚才叫赚  新人当天加入几乎是当天就赚到了钱 大多数都必须日赚三位数 没救的懒人除外 咋们团队的宝宝们 好多还是学生 还有现在的00后也很独立啊 兼直做的风生水起 很多其他同龄人 还在家天天看电视呢～要不要跟上网络快速捞金的节奏 就看你自己的了 日间不作 ...全文,2019-09-13,0,0,0,0
4416036029516565,6064227148,   游戏项目火炸了        昨天进账400+400      [加油]每分钟收取应得的回报        今天中午又进账200光接游戏的单子都快忙死了吧7月19加入的 论牛逼还有新手潜力股       qian蹭蹭涨看得到 快来跟我一起聊 在泥土下面，黑暗的地方，才能发现金刚钻；在深入缜密的思考中，才能发现 ...全文,2019-09-13,0,0,0,0
4305506187271475,6064227148,我刚刚开通了#粉丝服务平台#，马上关注我即可通过私信获取我的独家资讯和服务。已经关注我的粉丝，请发送私信“DY”给我，激活您的专属特权，一起感受一下吧... ,2018-11-12,1,0,0,0
4305504677224346,6064227148,我刚刚开通了#粉丝服务平台#，马上关注我即可通过私信获取我的独家资讯和服务。已经关注我的粉丝，请发送私信“DY”给我，激活您的专属特权，一起感受一下吧... ,2018-11-12,1,0,0,0
4305502244440637,6064227148,这些反馈都是会员入会后最真实的体验在我这里回本分分钟的事情他们可以做到的事情你也可以 弱者等待时机，强者制造时机。——居里夫人 ,2018-11-12,1,0,0,0
4305502202322000,6064227148,哈喽，欢迎来到森森的微博闲来无事想赚零花钱吗？创客平台正规jian职 一单一结无需垫付不限时间地点无需培训 全程手机即可做任务每天几十至几百多劳多得平台福利超级好，学生宝妈上班族都可以，森森做这份jian职两年了，加V信: 1123026039备注微博 读万卷 ...全文,2018-11-12,1,0,0,0
4332385174745551,1712749894,转发微博,2019-01-25,3,0,0,1
4332385165944600,1712749894,转发微博,2019-01-25,0,0,0,1
4332385154122081,1712749894,转发微博,2019-01-25,0,0,0,1
4332300819454803,1712749894,转发微博,2019-01-25,0,0,0,1
4332300806858947,1712749894,转发微博,2019-01-25,0,0,0,1
4332300797705978,1712749894,转发微博,2019-01-25,0,0,0,1
4331782461460362,1712749894,转发微博,2019-01-24,0,0,0,1
4331782452839250,1712749894,转发微博,2019-01-24,0,0,0,1
4327583836925520,1712749894,转发微博,2019-01-12,0,0,0,1
4327583828857435,1712749894,转发微博//@:<a  href=\,2019-01-12,0,0,0,1
4328149766782279,6384440096,#小兰亲了新一#【DIY凉瓜酸菜瘦肉】1. 凉瓜洗净，去瓜核，切几件;酸菜梗(选用咸酸菜梗)洗净，切件;瘦猪肉洗净，切件。2. 把凉瓜、瘦肉放进锅内，加清水适量，武火煮后，文火煲1小时，放咸酸菜梗，再煲20分钟，加盐、味精调味供用。 ,2019-01-13,4,0,0,0
4328142082847920,6384440096,#孟美岐有脚伤不能穿鞋跳舞#【DIY山楂莲叶排骨汤】山楂、乌梅和生薏米分别用清水浸透、洗干净；  新鲜荷叶用清水洗干净。  先将山楂、排骨、乌梅和生薏米放入瓦煲内，加入适量清水，用勐火煲至水滚，  然后改用中火煲约三小时左右，再放入新鲜荷叶稍滚便可，加盐调味，即可饮用。 ,2019-01-13,0,0,0,0
4328134398431440,6384440096,#锤子危机后罗永浩首发声#寿司 ，在香港机场认识的一家店，每次到那必吃，现在在北京的新东安开了分店，依然喜欢 ,2019-01-13,0,0,0,0
4328126710512717,6384440096,#吃到一半突然想到正在减肥#【DIY炝炒藕丝】1莲藕去皮切成丝2藕丝放入水中浸泡。3把蒜用刀背拍散，姜切片、葱切成葱花。4起锅做油，油热后将葱姜蒜放入煸炒，炒出香味后用铲子把它们扒出来，只留下包含葱姜蒜味的油。5待油温稍凉后，入干辣椒和花椒炝锅，油温锅热的话会把干辣椒给炸糊了，要凉一下。6 ...全文,2019-01-13,0,0,0,0
4328119026083243,6384440096,#县主啥时候下线#有食欲的东西 才是好东西。做法1、豆腐切小块，放入淡盐水焯2分钟，捞出沥干；2、锅入油加热，待油4成热倒入肉末，炒散盛出；3、中火炒辣酱出香味，加入辣椒面、豆豉、糖，炒出红油后，加肉汤（或水），倒入豆腐烧3分钟，加酱油，水淀粉勾芡；4、加肉末、鸡精、青葱烧2分钟，水淀粉勾 ...全文,2019-01-13,0,0,0,0
4328111342652487,6384440096,#看于小彤笑到头掉#是自1980年代后才流行于台湾冬天进补小吃。店家提供煮熟鸭肉(台湾特产红面番鸭)、老姜(台语姜母)、米酒、胡蔴油、中药药材包，共同熬煮于顾客桌上瓦斯炉或炭火，食后通体暖畅，颇受欢迎。滋而不腻，温而不燥，香气扑鼻~ ,2019-01-13,0,0,0,0
4328103658312792,6384440096,#詹姆斯全明星历史总票王#炸酱面真棒哈哈。自从推荐过了以后好多盆友都去过了哈哈！物美价廉！炸酱面~糖醋肉~拌饭都超级美味哇！喜欢面食和韩餐的来这里啦！我的胃现在能装下一头牛！ ,2019-01-13,0,0,0,0
4328095974267923,6384440096,"#Lstars吃鸡#小赚介绍【DIY懒人版电饭锅手撕鸡】1鸡洗净2鸡身上抹一层薄盐,肚子塞两片姜放五分钟3碗内放一汤匙老抽，生抽,一点盐,一汤匙糖,料酒一瓶盖拌匀。均匀抹鸡身腌20分钟5把葱和姜片平铺在电饭锅底6把鸡放电饭锅,同时把调料倒入,鸡身淋一勺色拉油开始煮。煮好后过十分钟开锅,取出鸡撕好即可! ",2019-01-13,0,0,0,0
4328088215537206,6384440096,#5G临时牌照#宵夜日本 因为感冒晚上喝了清淡的粥，但是能不能不要这个时候 小美这种石锅拌饭哇 ,2019-01-13,0,0,0,0
4328080526850614,6384440096,#于静提前曝光国足首发#陈皮鸡翅：40分钟就能做好的简易美味家常菜，今天要试一下吗？ ,2019-01-13,0,0,0,0
4322125860397093,6895614215,【奶香牛骨汤】1.牛骨头半根，切碎洗净，放电饭煲中，加清水到最高水位置线，加葱结、姜片、料酒10ML；2.用煲汤功能，汤快煮开时，用勺子撇掉浮末；3.加1小勺醋，盖盖煲4小时即可；4.表面有一层油，汤和油分离成2个碗，油用来烧蔬菜汤，汤加点盐和纯牛奶拌匀了，特别鲜美。 ,2018-12-28,0,0,0,0
4321927612416324,6895614215,我祝湖南怀化梅溪中学高三九班易烊千玺同学考试顺利！高考加油！高考加油！高考加油！重要事情说三遍。待你金榜题名归来如果去应援的家人们看到了不要去要签名，也不要扰乱秩序，大佬是去考试的，让他静下心来好好考 ,2018-12-27,0,0,0,0
