id,昵称,性别,所在地,关注数,粉丝数,微博数,创建时间,等级,会员等级,个人简介,教育经历,公司,阳光信用,类别,
7011821841,坤5坤QHM039,男,其他,0,1,20,2019/2/27,3,0,,,,信用较低,2,
7004321982,如此优秀vhd897,男,其他,0,1,34,2019/2/20,4,0,,,,信用较低,2,
7010929939,坤妹爱坤ALS875,男,其他,0,1,89,,4,0,,,,,2,
6981564238,汉邦祖刘aOA013,男,其他,0,1,123,,4,0,,,,,2,
5690142933,小意很困KUN,女,广东,101,1595,7444,,32,3,唯粉,,,,0,
7011832109,葵妻最棒roY102,男,其他,0,1,114,2019/2/27,4,0,,,,信用较低,2,
7014391869,奎中葵aPL622,男,其他,0,1,135,,3,0,,,,,2,
7012464315,可爱葵hoU173,男,其他,0,1,18,2019/2/27,3,0,,,,信用较低,2,
7013575832,坤也可爱igm286,男,其他,0,1,28,,4,0,,,,,2,
6867419662,教倒纷季盎465,男,山西 长治,60,2,4,2018/12/10,2,0,,,,信用较低,2,
6936480803,利贞zZT550,男,其他,0,1,291,,4,0,,,,,2,
7003551131,用户7003551131,男,其他,0,1,50,,4,0,,,,,2,
6611387336,野啊猫啊喵,女,广西 河池,297,169,12553,2018/7/25,9,1,以喜剧开始，以悲剧结束。,,,信用较好,0,
6960131643,铁血葵妈pgg690,男,其他,0,1,70,,4,0,,,,,2,
6978127356,稷之实彼U9F376,男,其他,0,1,44,,4,0,,,,,2,
7003550019,用户7003550019,男,其他,0,1,84,,4,0,,,,,2,
6941097981,奎姐爱坤cMl552,男,其他,0,1,22,2019/1/15,3,0,,,,信用较低,2,
7016493588,九繁花里尽m,男,其他,11,1,84,,4,0,,,,,2,
7013575488,正能量蔡QVu072,男,其他,0,1,22,,4,0,,,,,2,
7015202586,奶坤少年CFN510,男,其他,0,1,14,2019/3/1,4,0,,,,信用较低,2,
7012393195,专业护坤lw3751,男,其他,0,1,216,2019/2/27,4,0,,,,信用较低,2,
6504596297,littlestar的天涯,女,上海,167,32,9319,,4,1,�,,,,0,
7012690707,心神无敌itO697,男,其他,0,1,24,,4,0,,,,,2,
6918788938,葵幼儿园16762,男,其他,0,1,64,2019/1/4,4,0,,,,信用较低,2,
7013575185,皮皮坤tf2731,男,其他,0,1,20,,4,0,,,,,2,
6963839792,用户6963839792,男,其他,1,1,55,,4,0,,,,,2,
7020500649,你是我菜ysa045,男,其他,0,1,8,2019/3/5,2,0,,,,信用较低,2,
7012351064,蓝玫瑰lda729,男,其他,0,1,74,,3,0,,,,,2,
7020258509,立麦帅坤Jpo277,男,其他,0,1,2,,0,0,,,,,2,
7011848440,冒菜xr7400,男,其他,0,1,170,,4,0,,,,,2,
6960215493,用户6960215493,男,其他,0,1,19,,3,0,,,,,2,
6520006711,ayumiva201804,女,其他,291,743,6448,2018/4/4,19,1,数据小号为坤坤@蔡徐坤,,,信用较好,0,
7014391964,冒菜2Vz721,男,其他,0,1,148,,3,0,,,,,2,
1915247655,葵葵的芒果冰妹妹,女,江苏,539,641,1417,,33,0,追星博,,,,0,
6982896328,施_费曲-v3充5,男,广东,100,1,41,,4,0,,,,,2,
1831184283,蔡徐坤的瑶瑶唷,女,河南 开封,156,85,2885,,9,1,和蔡徐坤一起走花路,,,,0,
6999974616,你给的不沉默的沉默9va804,男,其他,0,1,64,,4,0,,,,,2,
7015203192,奎式貂衣3Al081,男,其他,0,1,22,,4,0,,,,,2,
6785966377,用户6785966377,女,山西 晋城,2,1,21,,0,0,,,,,2,
6926992298,用户6926992298,男,其他,0,1,138,,4,0,,,,,2,
6912382868,用户6912382868,男,其他,1,1,432,,4,0,,,,,2,
7012512462,大坤酷Pjd687,男,其他,0,1,64,2019/2/27,4,0,,,,信用较低,2,
7018603802,白月光Hns385,男,其他,0,1,38,,4,0,,,,,2,
7014389730,小西几葵5rD848,男,其他,0,1,88,2019/2/28,0,0,,,,信用较低,2,
7020364659,爱坤姐姐bQI650,男,其他,0,1,209,,4,0,,,,,2,
6940170820,徐坤真帅AZu118,男,其他,0,1,189,2019/1/15,4,0,,,,信用较低,2,
7017609964,坤气小菜Fc9040,男,其他,0,1,81,,4,0,,,,,2,
6961662988,用户6961662988,男,其他,0,1,56,,4,0,,,,,2,
6982933018,用户6982933018,男,其他,0,1,43,,4,0,,,,,2,
6980132145,用户6980132145,男,其他,0,1,63,2019/2/1,4,0,,,,信用较低,2,
6731753017,aA薄命_fenghua_,女,湖北,57,1,778,,4,0,,,,,2,
6980728075,入室引狼FzI581,男,其他,0,1,38,,4,0,,,,,2,
6618156382,粥小琪-,女,江苏 扬州,445,126,3317,2018/8/1,9,2,不必惊慌，背后有我；不必回头，前方有梦。,,,信用较好,0,
6941602381,如此优秀Gsm685,男,其他,0,1,12,,2,0,,,,,2,
6995299802,奎中葵d6f123,男,其他,0,1,27,2019/2/14,4,0,,,,信用较低,2,
7011736958,用户7011736958,男,其他,0,1,43,,4,0,,,,,2,
7005562673,用户7005562673,男,其他,0,1,83,,4,0,,,,,2,
6940508621,公益爱困QPr401,男,其他,0,1,29,2019/1/16,4,0,,,,信用较低,2,
6976834875,用户6976834875,男,其他,0,1,3,,2,0,,,,,2,
7011913141,伴坤同行kJY298,男,其他,0,1,44,,4,0,,,,,2,
6824402375,用户6824402375,男,湖北 荆门,0,1,222,2018/11/11,4,0,,,,信用较低,2,
7012117669,用户7012117669,男,其他,0,1,24,,4,0,,,,,2,
6941602605,葵奎麻麻ATk386,男,其他,0,1,18,,3,0,,,,,2,
7012418406,爱坤撒娇BCd321,男,其他,0,1,145,2019/2/27,4,0,,,,信用较低,2,
6936480961,赵珺HjV712,男,其他,0,1,297,,4,0,,,,,2,
6941511024,坤不孤单jpb320,男,其他,0,1,13,,3,0,,,,,2,
6314793781,葵字仇杀队,女,辽宁,70,139,3159,,14,4,获得狙击SB赛冠军�,,,,0,
6974683203,坤中坤yPY848,男,其他,0,1,265,,4,0,,,,,2,
6941108875,一见倾心jhf966,男,其他,0,1,166,2019/1/15,4,0,,,,信用较低,2,
6778199086,丸子论无所_谓,女,湖南,61,1,29,2018/10/18,4,0,,,,信用较低,2,
6960135131,冒菜0Z6330,男,其他,1,1,59,2019/1/17,4,0,,,,信用较低,2,
7017609700,可爱坤1wr417,男,其他,0,1,81,,4,0,,,,,2,
6875004564,ikun坤坤_dax81,男,福建 龙岩,58,3,24,,3,0,,,,,2,
7011838319,时尚坤哥k7Z552,男,其他,0,1,69,2019/2/27,4,0,,,,信用较低,2,
2857080520,一只小奶kun,女,北京,482,506,1151,,32,2,阳光总在风雨后�,,,,0,
6626441326,花小_nde,男,四川,63,2,252,,4,0,,,,,2,
6980727794,辐辏四方RhN978,男,其他,0,1,57,2019/2/1,4,0,,,,信用较低,2,
6928636474,用户6928636474,男,其他,0,1,17,2019/1/8,4,0,,,,信用较低,2,
7015562758,蔡徐坤_rainy,男,广东,77,2,26,,4,0,,,,,2,很多条微博在同一时刻
7011834191,帅气坤哥eXO474,男,其他,0,1,30,2019/2/27,0,0,,,,信用较低,2,
6563181970,蔡小葵ik,女,其他,79,19,1678,,9,1,,,,,0,
7011890719,坤姐爱坤K3j364,男,其他,0,1,18,2019/2/27,3,0,,,,信用较低,2,
6876160765,香菜_zpd20,男,浙江 宁波,61,17,59,,4,0,,,,,2,
6988766106,用户6988766106,男,其他,0,1,145,2019/2/8,4,0,,,,信用较低,2,
7003014703,阿黄就是疯疯吗丶,女,山东,68,1,3,,4,0,,,,,2,
6989051310,用户6989051310,男,其他,0,1,881,2019/2/9,3,0,,,,信用较低,2,
6987366619,用户6987366619,男,其他,0,1,3,,1,0,,,,,2,
7003976147,合离欢_n7O184,男,其他,1,1,113,2019/2/20,4,0,,,,信用较低,2,
6418068474,芠Annie0802K,女,其他,102,101,4471,,21,1,日常在线@芠Annie八月葵,,,,0,
6940713727,真爱坤5N5149,男,其他,0,1,17,,2,0,,,,,2,
6974724618,用户6974724618,男,其他,0,1,42,,4,0,,,,,2,
6995901662,心悦坤哥cPC219,男,其他,0,1,8,2019/2/15,3,0,,,,信用较低,2,
7013023946,坤小猫咪vy7585,男,其他,0,1,18,,4,0,,,,,2,
7014392032,葵花向阳r9f434,男,其他,0,1,147,,3,0,,,,,2,
7019441639,宝贝大奎OQU643,男,其他,6,1,66,2019/3/3,4,0,程恩刊球芝指,,,信用较低,2,
6646799423,蔡葵葵家的,女,台湾,15,11,1972,2018/8/19,4,0,,,,信用一般,2,虽然有粉丝，但粉丝都是僵尸号。无原创微博，cxk同条微博转发多次
6989661068,用户6989661068,男,其他,0,1,889,,3,0,,,,,2,
6975462865,小葵g18459,男,其他,0,1,102,,4,0,,,,,2,
6989051679,用户6989051679,男,其他,0,1,879,2019/2/9,2,0,,,,信用较低,2,
7011834076,困困困困P2e022,男,其他,0,1,30,,1,0,,,,,2,
6960317522,帅气爆表NiS328,男,其他,0,1,47,2019/1/17,4,0,,,,信用较低,2,
6918030239,葵弟有矿59226,男,其他,0,1,63,,4,0,,,,,2,
6651331323,用户6651331323,男,其他,78,6,620,,4,0,,,,,2,
6940509392,用户6940509392,男,其他,0,1,29,,4,0,,,,,2,
6989268761,用户6989268761,男,其他,14,1,111,2019/2/8,4,0,,,,信用一般,2,
7012408956,冒菜IYh218,男,其他,0,1,30,,0,0,,,,,2,
7011844494,小白菜EQN157,男,其他,0,1,47,,4,0,,,,,2,
5518132223,困得呼噜噜,女,其他,99,566,665,,14,5,,,,,0,
7012407108,大西几坤R6Z453,男,其他,0,1,114,2019/2/27,4,0,,,,信用较低,2,
6966434445,逯鹏赋Muriel,男,其他,0,1,315,,4,0,,,,,2,
6558136940,甜漫如,女,黑龙江,934,95,26,2018/5/24,4,0,戏精,,,信用一般,0,
6965674489,用户6965674489,男,其他,0,1,67,,4,0,,,,,2,
6992170755,用户6992170755,男,其他,0,1,42,2019/2/12,4,0,,,,信用较低,2,
7018573533,小旺仔uFc370,男,其他,0,1,2,,1,0,,,,,2,
7014564800,坤小媳妇rf9324,男,其他,0,1,16,,4,0,,,,,2,
7015042266,思念坤坤Tyf147,男,其他,4,2,97,,4,0,莫猎凡匆惇朕础钩,,,,2,
7012116295,总会相遇SYI763,男,其他,0,1,9,,3,0,,,,,2,
5645484069,八月困且甜,女,其他,307,61,3906,,24,0,小鹿乱撞,,,,0,有带个人色彩的原创微博，比如"我的心在小鹿乱撞“
7014391951,最棒的坤J7B625,男,其他,0,1,146,,2,0,,,,,2,
2378619183,赤九奺-,女,上海 静安区,968,2909,348,,35,6,.                你呼叫的对象正在副本中    滴 滴……,,,,0,有很多原创微博，他人互动多
6941602405,小煤球T4p424,男,其他,0,1,12,,3,0,,,,,2,
6877565440,雨季思念远方的你34141,男,安徽 宿州,0,1,311,,4,0,,,,,2,
6783774854,血液在肠道停留时间短,男,海外 挪威,471,5,16,2018/10/20,0,0,,,,信用较低,2,无原创，转发cxk微博。无粉丝（都已经被新浪过滤掉）
6960134968,帅气爆表M8N741,男,其他,1,1,57,,4,0,,,,,2,
7012889461,正能量坤17W331,男,其他,0,1,61,2019/2/27,4,0,,,,信用较低,2,
6960023058,心悦坤哥mWe431,男,其他,0,1,18,,4,0,,,,,2,
7012698699,瞅瞅菜菜uis636,男,其他,0,1,26,2019/2/27,4,0,,,,信用较低,2,
7011858423,用户7011858423,男,其他,0,1,34,2019/2/27,4,0,,,,信用较低,2,
7011859038,奶坤上线x2l939,男,其他,2,1,51,,4,0,,,,,2,
7016591893,葵花籽bPk285,男,其他,0,1,10,2019/3/2,4,0,,,,信用较低,2,
6976029053,用户6976029053,男,其他,0,1,61,,4,0,,,,,2,
7011819473,冲鸭坤妻axa114,男,其他,0,1,215,2019/2/27,4,0,,,,信用较低,2,
7013387533,立麦帅哥c0Z525,男,其他,0,1,84,,4,0,,,,,2,
7014391943,大胖白菜W0L847,男,其他,0,1,148,,3,0,,,,,2,
7012697990,正正坤5Ke063,男,其他,0,1,26,2019/2/27,4,0,,,,信用较低,2,
6598402381,池鱼惊岁晚吖,女,其他,16,46,2380,2018/7/12,9,1,ᴘ̶ᴇ̶ᴀ̶ᴄ̶ᴇ̶ᴍ̶ɪ̶ɴ̶ᴜ̶s̶ᴏ̶ɴ̶ᴇ̶,,,信用较好,0,微博内容主要为为cxk打榜
6940219306,爱坤爱葵Hfy986,男,其他,0,1,165,,4,0,,,,,2,
7018399664,可萌小KnoH328,男,其他,0,1,158,2019/3/4,4,0,,,,信用较低,2,
6963020179,用户6963020179,男,其他,1,1,55,2019/1/19,4,0,,,,信用一般,2,
6904445864,用户6904445864,男,其他,0,1,35,,4,0,,,,,2,
6391079630,喜欢的哥哥是蔡徐坤,女,河南 郑州,745,603,10776,,26,4,喜欢的人是蔡徐坤。,,,,2,这个用户很特别，虽然粉丝很多（多为cxk僵尸号），但是无原创微博，对cxk多条微博转发多次，有的内容是英文字母。
6877498205,用户6877498205,男,山东 枣庄,0,1,159,,4,0,,,,,2,
7018541040,小旺仔5li901,男,其他,0,1,14,,2,0,,,,,2,
7002721398,用户7002721398,男,其他,1,1,37,2019/2/19,4,0,,,,信用较低,2,
6735573091,用户6735573091,女,海外 美国,0,1,339,,4,0,,,,,2,
7011890403,坤花宝典GBg103,男,其他,0,1,14,,3,0,,,,,2,
6748127075,D8_蔡很棒,女,辽宁,2,1,159,,4,0,,,,,2,
6975464432,为坤而来FOQ971,男,其他,0,1,50,,4,0,,,,,2,
7011838706,真爱坤jvx009,男,其他,0,1,79,,4,0,,,,,2,
6980728062,十面埋伏NYd980,男,其他,0,1,37,,4,0,,,,,2,
6196872128,用户6196872128,女,安徽 合肥,39,8,512,,4,1,,,,,0,虽然基本都是转发，但是原创都是打榜、含自己的位置。
6963941290,用户6963941290,男,其他,0,1,26,2019/1/20,3,0,,,,信用较低,2,
6328509769,坤坤-芒果冰,女,内蒙古,304,47,253,,4,0,If u need me . I will be your side @August,,,,0,
6964727415,蔡徐坤WVXU640,男,其他,0,1,197,,4,0,,,,,2,
7010920558,用户7010920558,男,其他,0,1,32,,3,0,,,,,2,
6960050216,惊艳时光RiA512,男,其他,0,1,51,2019/1/17,4,0,,,,信用较低,2,
6960241885,原创歌手nPG228,男,其他,0,1,50,,4,0,,,,,2,
5688368199,葵葵的旺仔奶糖,女,湖北,251,59,1007,,9,1,非小蔡不可.,,,,0,
7012126045,笑笑坤ljS851,男,其他,0,1,26,,4,0,,,,,2,
6989661444,用户6989661444,男,其他,0,1,922,,3,0,,,,,2,
6564318706,困的婷,女,福建,74,44,3568,2018/6/1,9,1,素未谋面的终将会相遇,,,信用较好,0,
7026195539,明惟馨_u34971_77905,男,其他,10,1,509,,4,0,,,,,2,
7011912517,心中有坤65y119,男,其他,0,1,49,2019/2/27,3,0,,,,信用较低,2,
6516957791,莲01236516957791,女,湖南,143,23,2985,,4,1,,,,,0,
5607453807,流年要见kun,女,上海,462,206,3510,,25,1,,,,,0,
7013746650,用户7013746650,男,其他,0,1,65,,4,0,,,,,2,
6940208274,是葵麻麻2Rg353,男,其他,0,1,25,,3,0,,,,,2,
6512850809,爱坤哥的坤儿,女,内蒙古,322,213,3741,,14,4,花花世界，静守己心�,,,,0,
7012693576,小葵花籽s6A328,男,其他,0,1,27,,4,0,,,,,2,
7014565086,是大奎呀6Wx060,男,其他,0,1,22,2019/3/1,4,0,,,,信用较低,2,
7011524082,撩人坤Nbv075,男,其他,0,1,44,,3,0,,,,,2,
7005560210,坤妻最棒XQm268,男,其他,0,1,77,,4,0,,,,,2,
6936480788,柳叶fAn519,男,其他,0,1,299,,4,0,,,,,2,
6977577345,侯好仇公ife663,男,其他,0,1,39,,4,0,,,,,2,
6717834856,绿西瓜攀45760,女,其他,156,85,3841,,4,0,原先的号是显示有异常，又重新注册一个我晕,,,,0,虽然微博内容要么转发要么打榜，但是有一条是B站cxk分享
6525589437,是小奶坤啊,女,浙江,149,143,1217,,4,4,未曾谋面的终将会相遇�,,,,0,
7012114815,心中有坤nAx381,男,,0,1,8,,3,0,,,,,2,
7013579600,用户7013579600,男,其他,0,1,14,2019/2/27,4,0,,,,信用较低,2,
6941602417,一见钟情OVP027,男,其他,0,1,19,,3,0,,,,,2,
7011836537,披荆斩棘PKO265,男,其他,0,1,11,,4,0,,,,,2,
6430385140,开心宝宝kk,男,其他,219,232,3953,2017/12/11,14,1,,,,信用较好,0,
1940515031,蔷薇与虎,女,江苏,196,118,19204,2011/1/29,30,5,饮鸩止渴,,,信用较好,0,
6936751948,王__思冉,女,河南,70,5,209,,7,0,,,,,0,
7012423980,铁血奎妻7x2403,男,其他,0,1,165,,4,0,,,,,2,
7012393205,背带裤葵8Ju306,男,其他,2,1,252,2019/2/27,4,0,,,,信用较低,2,
7011834118,坤坤3oMW681,男,其他,0,1,30,,0,0,,,,,2,
1706054664,八月不困you,女,陕西,348,672,25141,2010/4/28,39,2,一枚早睡早起的爱困姐姐,,,信用较好,0,
7020507644,用户7020507644,男,其他,0,1,8,,0,0,,,,,2,
6983540559,用户6983540559,男,其他,0,1,42,2019/2/3,4,0,,,,信用较低,2,
6975466029,慷慨的围巾1b08,男,湖北,1,1,46,,4,0,,,,,2,
6697425942,就是你了坤,女,其他,344,655,12622,,14,1,,,,,0,脑残粉，各种转发和积分打榜
5794894853,菜菜看看妈咪,女,海外,208,298,5323,2015/12/15,21,1,only for u,,,信用较好,0,
7001214599,用户7001214599,男,其他,0,1,10,,4,0,,,,,2,
6941440198,最爱的菜j6m154,男,其他,0,1,16,,3,0,,,,,2,
6734557434,蔡喵喵_btqicy,男,广东,61,2,319,2018/10/1,4,0,,宁夏师范学院,,信用较低,2,
6940715610,不被定义R0C083,男,其他,0,1,12,,2,0,,,,,2,
6867527056,梅子mei0215,女,其他,40,3,65,,4,0,,,,,2,
6128973622,三岁小困,女,其他,133,162,17979,2017/2/10,14,2,小坤慢慢长大,,,信用较好,0,
3537262910,哇吧噜吧哒哒,女,其他,2127,26,7129,,4,1,小坤啵啵啵�,,,,0,
6995277466,心悦坤哥xsu352,男,其他,0,1,35,2019/2/14,3,0,,,,信用较低,2,
6909545754,用户6909545754,男,其他,0,1,276,2018/12/30,4,0,,,,信用较低,2,
7014402223,葵爱麻麻6wK619,男,其他,0,1,26,,4,0,,,,,2,
7011531221,孤独王者g2Z937,男,其他,0,1,52,2019/2/26,4,0,,,,信用较低,2,
7012464815,奎里葵气O5A881,男,其他,0,1,18,,3,0,,,,,2,
6974577055,爱心坤IST425,男,其他,0,1,141,2019/1/27,4,0,,,,信用较低,2,
7017603939,生命粉ZFF429,男,其他,0,1,78,,4,0,,,,,2,
6579587813,南国红蜻蜓颖,男,其他,1,1,866,2018/6/20,4,0,,,,信用较低,2,
7015037323,奶奶的葵vu2495,男,其他,0,1,117,,4,0,,,,,2,
6940575400,舞台魅力Z0y187,男,其他,0,1,17,2019/1/16,3,0,,,,信用较低,2,
6909743989,谣言让我心动了你66609,男,江西 景德镇,0,1,157,,4,0,,,,,2,
7011819784,葵幼儿园p6Y849,男,其他,2,1,371,,4,0,,,,,2,
7012421271,葵葵好困Ox7982,男,其他,0,1,19,,4,0,,,,,2,
7011858443,陪坤左右XNi448,男,其他,0,1,33,,4,0,,,,,2,
7012408994,皮皮葵ym7450,男,其他,0,1,30,,1,0,,,,,2,
5866609976,爱吃薯片的小葵,女,湖北,225,181,1095,2016/2/23,18,2,宝贝是猪咪�,汉江师范学院,蔡徐坤,信用较好,0,
6986162018,用户6986162018,男,其他,0,1,49,,4,0,,,,,2,
6474343140,小蔡老师小课堂,男,其他,41,61,6227,,4,5,储蓄卡书友会，为智商充值。今天你陪小困读书了吗？,,,,0,
6881748589,彭国_ericwong,女,广东,60,1,124,2018/12/11,4,0,,,,信用较低,2,
7012423428,守护坤宝ugH066,男,其他,0,1,155,,4,0,,,,,2,
6739616828,此桃逊-,男,河南,62,1,32,2018/10/3,4,0,,,,信用一般,2,
6876151511,坤的小粉_kkd56,男,海南 三亚,61,2,55,,4,0,,,,,2,
6943231341,用户6943231341,男,其他,0,1,182,,4,0,,,,,2,
6207309265,是甜葵咪,女,江苏,81,43,2463,,4,1,,,,,0,
3769743610,钱钱hy,女,上海 金山区,3450,3239,58876,2013/9/3,35,6,Ikun唯坤,,,信用极好,0,
6988623628,用户6988623628,男,其他,0,1,28,,4,0,,,,,2,
6536409458,蔡徐坤今天收娃娃了吗,女,四川,253,78,1611,,4,1,say what�,,,,0,
3058849834,熙葵葵,女,海外,970,55,1214,2012/11/6,9,1,,,,信用一般,0,
6980132390,用户6980132390,男,其他,0,1,36,,4,0,,,,,2,
7012423997,爱坤别闹Bcs843,男,其他,0,1,160,,4,0,,,,,2,
6738634944,怒放志丶杰,男,江苏,61,1,36,,4,0,,,,,2,
6940575493,葵葵吃菜g45222,男,其他,0,1,16,2019/1/16,3,0,,,,信用较低,2,
3630991873,豆腐Kk2号,女,浙江 湖州,510,134,1078,,18,0,只要内心不乱，外界就很难改变你什么••••••不要艳羡他人，不要输掉自己••••••,,,,0,
7011858549,蔡三岁NPP337,男,其他,0,1,31,2019/2/27,4,0,,,,信用较低,2,
6940575487,用户6940575487,男,其他,0,1,31,,4,0,,,,,2,
7011819279,小白兔坤qY2351,男,其他,2,1,361,,4,0,,,,,2,
6940551389,坤爱音乐BqB985,男,其他,0,1,17,2019/1/16,3,0,,,,信用较低,2,
6940207067,爱困不悔x1r820,男,其他,0,1,30,,3,0,,,,,2,
7018906721,年度奎哥x3i806,男,其他,1,1,101,,4,0,蒋瓜龛亶勃剑谱,,,,2,
7012486853,最棒的坤ctR403,男,其他,0,1,49,,4,0,,,,,2,
5633798980,用户5633798980,女,其他,67,13,758,2017/1/15,4,0,,,,信用一般,0,原创内容主要为“积分求互” - 打榜工具人
7016591073,麻麻爱坤0rG923,男,其他,0,1,47,2019/3/2,4,0,,,,信用较低,2,
6323399952,星野孤叶,女,北京,226,142,169,,14,2,一枚坤坤家的娃,,,,0,
6736544002,用户6736544002,女,海外 美国,0,1,345,2018/10/1,4,0,,,,信用较低,2,
6782676108,用户6782676108,男,海外 南非,2,1,16,,0,0,,,,,2,
5826397864,慧子的微博呀,女,江苏,1170,185,5068,,9,4,♬,,,,0,
7011843780,坤的胸痣ejd784,男,其他,0,1,145,,4,0,,,,,2,
7004334625,有矿坤妹iZg260,男,其他,1,1,340,2019/2/20,4,0,,,,信用较低,2,
6941456555,心中至爱M08296,男,其他,0,1,30,,2,0,,,,,2,
7018782601,王泽洋_Cassin,男,其他,12,1,99,,4,0,,,,,2,
2106743881,爱上高跟鞋317,女,浙江,779,466,23678,2011/4/26,30,6,开心每一天，走自己的路!!!,,,信用极好,0,
7020496051,奎葵兄弟MdY813,男,其他,0,1,3,,0,0,,,,,2,
3443026134,-Augustamber-,女,浙江 台州,192,35,827,,9,0,愿你健康快乐 不失眠,,,,0,
7012951897,奎妻最棒yFn697,男,其他,0,1,26,,4,0,,,,,2,
7018401101,心中坤7gr034,男,其他,0,1,157,2019/3/4,4,0,,,,信用较低,2,
6632816478,大城小葵802号,女,其他,252,148,5164,2018/8/13,18,5,现充，忙，一直都在,,,信用较好,0,
7012408923,奎阀世界xXZ154,男,其他,0,1,30,2019/2/27,1,0,,,,信用较低,2,
6001871906,微微一笑的幸福时光02,女,广西,101,25,796,,4,1,,,,,0,
1882988863,ha霞哈,女,广东 江门,130,190,7223,2010/12/5,14,1,,,,信用较好,0,
6870036082,表扬蔡菜_fsk50,男,福建,61,1,685,,4,0,,,,,2,
7015595181,奎也可爱2nm622,男,其他,0,1,41,,3,0,,,,,2,
7012421129,麻麻爱蔡DcU009,男,其他,0,1,6,2019/2/27,2,0,,,,信用较低,2,
6524739816,HopeKUNishappy,女,其他,815,655,12408,2018/4/10,22,1,唯坤 Ikun互关,,,信用较好,0,
6525362769,今天的我比昨天的我更爱蔡徐坤,女,广东,606,176,2911,,9,1,你不需要承受这所有的一切,,,,0,
6523248436,我取不出名字ovo,女,其他,270,44,11343,2018/4/8,9,2,追星号，蔡徐坤是爹,,,信用较好,0,
6960317311,珍珠小蔡LOY998,男,其他,0,1,47,,4,0,,,,,2,
7012848301,西瓜饼E8p966,男,其他,0,1,127,,4,0,,,,,2,
7011831979,肚噜皮咕噜噜噜,男,其他,34,1,174,,4,0,池跃帅鳗指,,,,2,
6894783907,用户6894783907,男,其他,0,1,81,2018/12/21,4,0,,,,信用较低,2,
6940509219,西瓜子r3r640,男,其他,0,1,29,,4,0,,,,,2,
6936471308,Indrk5Qm680,男,其他,0,1,37,2019/1/14,4,0,,,,信用较低,2,
3318465541,小猫咪数据女工3号,男,江苏,445,239,3309,,20,1,,,,,0,
6547872869,陌璃_Lyn_,女,广东,153,84,1705,,9,1,,,,,0,
7013413510,享受舞台0Og104,男,其他,0,1,74,,4,0,,,,,2,
6881576068,紫蔡_gij18,男,福建 漳州,61,2,40,2018/12/11,4,0,,,痛舱质朗有限公司,信用较低,2,
7013567706,心动葵奎aZ6656,男,其他,0,1,40,,4,0,,,,,2,
6968487327,融掉的冰淇淋ZYu880,男,其他,9,1,24,2019/1/21,3,0,,,,信用较低,2,
6354776518,是我阳光帅气的蔡大奎,女,广东 深圳,77,276,9914,,23,1,养菜小小号�菜菜的小猫咪,,,,0,
6620289700,夕瞟_zwjfjj_16197,女,广东 肇庆,55,1,637,,4,0,,,,,2,
6604933811,嗯79278,女,其他,94,7,147,2018/7/18,4,0,,,,信用一般,2,
6975516717,见君子ab6374,男,其他,0,1,90,2019/1/28,4,0,,,,信用较低,2,
6940204160,花花世界u9q393,男,其他,0,1,224,,4,0,,,,,2,
6966921038,靳半莲Ferdinand,男,其他,0,1,354,,4,0,,,,,2,
6488469502,JingJR8,女,其他,41,38,25,,4,4,爱蔡徐坤,,,,0,
6967648892,孤独王者OSn295,男,其他,0,1,18,2019/1/21,2,0,,,,信用较低,2,
6870035569,蔡小葵_hgo95,男,辽宁,59,1,691,,4,0,,,,,2,
7018784647,是我奎哥5lw835,男,其他,0,1,51,2019/3/4,4,0,,,,信用较低,2,
6989051744,用户6989051744,男,其他,0,1,873,,2,0,,,,,2,
7011832388,芒果冰sNJ325,男,其他,0,1,114,,4,0,,,,,2,
6940551850,小玫瑰59P599,男,其他,0,1,16,2019/1/16,2,0,,,,信用较低,2,
7012356518,雨露坤哥n6g638,男,其他,0,1,73,,0,0,,,,,2,
6775111728,用户6775111728,女,山东 聊城,7,2,41,,3,0,,,,,2,
7015566980,蔡徐坤_TMD,女,广东,76,8,26,2019/3/1,4,0,,,,信用较低,2,
1800408110,蔡蔡蔡先生的婷妹丫,女,上海 青浦区,152,662,7281,,14,3,kun&amp;ikun ❤ ❤,,,,0,
6881574682,麻麻爱坤_ken78,男,浙江 金华,62,1,40,2018/12/11,4,0,,,峡柱唐膀有限公司,信用较低,0,
5543901720,表层微融_,女,江苏 扬州,183,77,3463,,9,1,因为孤独是人生的常态，所以陪伴才显得尤为可贵，再陪伴久一点吧～,,,,0,
6936441679,林点rO0728,男,其他,0,1,37,,4,0,,,,,2,
7013386598,爱坤别闹n1T129,男,其他,0,1,81,,3,0,,,,,2,
7011784467,坤姐爱坤uwZ640,男,其他,0,1,51,,4,0,,,,,2,
5601712759,V_purpleH,女,天津,164,1769,6906,,29,5,“愿你以渺小启程，以伟大结束”✨,,,,0,
6661155368,现速着屯s,男,福建,1,1,375,2018/8/25,4,0,,,,信用较低,2,
6941602155,最棒葵妻Orq207,男,其他,0,1,12,,2,0,,,,,2,
6674032094,kiki队长好哒,男,江苏,61,1,28,,4,0,,,,,2,
6862224479,酷帅大奎_fdo91,男,吉林,61,7,59,,4,0,,,,,2,
7012408839,坤坤坤坤3cf271,男,其他,0,1,30,,0,0,,,,,2,
7016495508,宝贝大奎OiA181,男,其他,1,2,107,,4,0,桂境砧确腿,,,,2,
